brand_name,product_name,product_id,beauty_point_earned,price_range,price_by_combinations,url,active_date,default_category,categories,rating_types_str,average_rating,total_reviews,average_rating_by_types,total_recommended_count,total_repurchase_maybe_count,total_repurchase_no_count,total_repurchase_yes_count,total_in_wishlist,price_numeric
Heimish,All Clean Balm,20552,60,Rp 330.000,"""120 gr"": 330000",https://www.sociolla.com/cleansing-balm/11831-all-clean-balm,2022-12-20T17:08:45.373Z,Cleansing Balm,Skincare; Cleanser; Cleansing Balm,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.654767552182163,2108,"""star_effectiveness"": 4.751897533206831; ""star_packaging"": 4.717267552182163; ""star_texture"": 4.734819734345351; ""star_value_for_money"": 4.415085388994307",2034,418,113,1577,5633,330000
Heimish,Marine Care Eye Cream,98592,100,Rp 500.000,,https://www.sociolla.com/eye-care/70250-marine-care-eye-cream,2022-10-06T09:12:46.146Z,Eye Cream,Skincare; Eye Care; Eye Cream,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.777777777777778,9,"""star_effectiveness"": 4.444444444444445; ""star_packaging"": 5; ""star_texture"": 4.888888888888889; ""star_value_for_money"": 4.777777777777778",8,3,1,5,135,500000
Heimish,All Clean Balm Deluxe,104972,20,Rp 140.000,,https://www.sociolla.com/cleansing-balm/76630-all-clean-balm-deluxe,2023-07-06T03:02:45.882Z,Cleansing Balm,Skincare; Cleanser; Cleansing Balm,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.821428571428571,28,"""star_effectiveness"": 4.821428571428571; ""star_packaging"": 4.857142857142857; ""star_texture"": 4.857142857142857; ""star_value_for_money"": 4.75",28,5,1,22,250,140000
Heimish,Matcha Biome Hydrogel Eye Patch,104970,50,Rp 290.000,"""60 x 1.4g"": 290000",https://www.sociolla.com/eye-mask/76628-matcha-biome-hydrogel-eye-patch,2023-07-06T03:02:10.446Z,Eye Mask,Skincare; Eye Care; Eye Mask,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.875,4,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.5",4,0,0,4,137,290000
Heimish,All Clean Green Foam,21897,30,Rp 180.000,"""150 gr"": 180000",https://www.sociolla.com/face-wash/13683-all-clean-green-foam,,Face Cream,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.64171974522293,157,"""star_effectiveness"": 4.617834394904459; ""star_packaging"": 4.75796178343949; ""star_texture"": 4.662420382165605; ""star_value_for_money"": 4.528662420382165",146,36,16,105,731,180000
Heimish,Bulgarian Rose Mist Serum,21896,70,Rp 380.000,"""55 ml"": 380000",https://www.sociolla.com/face-mist/11833-bulgarian-rose-mist-serum,,Face Mist,Skincare; Moisturizer; Face Mist,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.25,31,"""star_effectiveness"": 4.129032258064516; ""star_packaging"": 4.709677419354839; ""star_texture"": 4.419354838709677; ""star_value_for_money"": 3.7419354838709675",26,10,7,14,121,380000
Heimish,Bulgarian Rose Satin Cream,70824,90,Rp 450.000,"""55 ml"": 450000",https://www.sociolla.com/face-cream-lotion/24004-bulgarian-rose-satin-cream,2022-05-13T03:32:08.579Z,Face Cream,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.529166666666667,60,"""star_effectiveness"": 4.45; ""star_packaging"": 4.916666666666667; ""star_texture"": 4.6; ""star_value_for_money"": 4.15",54,16,8,36,641,450000
Heimish,Black Tea Mask Pack,70831,60,Rp 340.000,,https://www.sociolla.com/wash-off-mask/24011-black-tea-mask-pack,2023-08-11T08:07:11.814Z,Wash Off Mask,Skincare; Face Mask; Wash off Mask,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.523255813953488,43,"""star_effectiveness"": 4.395348837209302; ""star_packaging"": 4.72093023255814; ""star_texture"": 4.5813953488372094; ""star_value_for_money"": 4.395348837209302",41,16,8,19,795,340000
Heimish,Artless Glow Base SPF 50+ PA+++,19167,70,Rp 350.000,"""40 ml"": 350000",https://www.sociolla.com/face-primer/11832-artless-glow-base-spf-50-pa,,Face Primer,Makeup; Face; Face Primer,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.255172413793103,58,"""star_long_wear"": 4.137931034482759; ""star_packaging"": 4.689655172413793; ""star_pigmentation"": 4.137931034482759; ""star_texture"": 4.310344827586207; ""star_value_for_money"": 4",49,17,13,28,375,350000
Heimish,All Clean White Clay Foam,21901,30,Rp 190.000,,https://www.sociolla.com/face-wash/11830-all-clean-white-clay-foam,,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.548387096774194,93,"""star_effectiveness"": 4.494623655913978; ""star_packaging"": 4.634408602150538; ""star_texture"": 4.580645161290323; ""star_value_for_money"": 4.483870967741935",82,22,13,58,308,190000
Heimish,All Clean Low pH Balancing Vegan Toner,98580,50,Rp 290.000,,https://www.sociolla.com/toner/70238-all-clean-low-ph-balancing-vegan-toner,2022-10-06T09:11:26.562Z,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,3,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",3,0,0,3,37,290000
Herbalessences,Herbal Essences Argan Oil Of Morocco Shampoo 400 ml x2 + Conditioner,80327,60,Rp 302.700,,https://www.sociolla.com/hair-care-set/51985-herbal-essences-argan-oil-of-morocco-shampoo-400-ml-x2-conditioner,,Shampoo,Hair Care; Shampoo; Shampoo,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,1,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",1,0,0,1,68,302700
Herbalessences,Bio Repair Argan Oil Of Morocco Shampoo,74725,20,Rp 105.900,"""400 ml"": 105900",https://www.sociolla.com/shampoo/27905-bio-repair-argan-oil-of-morocco-shampoo,,Shampoo,Hair Care; Shampoo; Shampoo,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.784394615706514,536,"""star_effectiveness"": 4.742056074766355; ""star_packaging"": 4.858208955223881; ""star_texture"": 4.867537313432836; ""star_value_for_money"": 4.669776119402985",526,72,14,450,768,105900
Herbalessences,Bio Clean White Strawberry & Sweet Mint Shampoo,74720,20,Rp 105.900,"""400 ml"": 105900",https://www.sociolla.com/shampoo/27900-bio-clean-white-strawberry-and-sweet-mint-shampo,,Shampoo,Hair Care; Shampoo; Shampoo,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.752446183953033,511,"""star_effectiveness"": 4.690802348336595; ""star_packaging"": 4.8493150684931505; ""star_texture"": 4.833659491193738; ""star_value_for_money"": 4.636007827788649",495,83,20,408,563,105900
Herbalessences,Bio Repair Argan Oil Of Morocco Conditioner,74724,20,Rp 105.900,"""400 ml"": 105900",https://www.sociolla.com/conditioner/27904-bio-repair-argan-oil-of-morocco-conditioner,2023-04-17T03:55:35.306Z,Conditioner,Hair Care; Shampoo; Conditioner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.721311475409836,61,"""star_effectiveness"": 4.622950819672131; ""star_packaging"": 4.80327868852459; ""star_texture"": 4.819672131147541; ""star_value_for_money"": 4.639344262295082",59,7,2,52,346,105900
Herborist,Mineral Body Scrub Sea Salt & Kaolin,104336,0,Rp 35.000,"""200gr"": 35000",https://www.sociolla.com/body-scrub-exfoliants/75994-mineral-body-scrub-sea-salt-and-kaolin,2023-06-16T07:23:27.579Z,Body Care,Bath & Body; Body Scrub & Exfoliants; Body Cleanser,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.423076923076923,13,"""star_effectiveness"": 4.230769230769231; ""star_packaging"": 4.615384615384615; ""star_texture"": 4.230769230769231; ""star_value_for_money"": 4.615384615384615",12,3,1,9,149,35000
Herborist,Lulur Tradisional Bali,23078,0,Rp 20.400 - Rp 34.700,,https://www.sociolla.com/body-scrub-exfoliants/16431-lulur-tradisional-bali,2023-07-18T09:36:16.189Z,Body Care,Bath & Body; Body Scrub & Exfoliants; Body Cleanser,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.661382113821139,1230,"""star_effectiveness"": 4.548780487804878; ""star_packaging"": 4.640650406504065; ""star_texture"": 4.660975609756098; ""star_value_for_money"": 4.795121951219512",1192,188,56,986,1599,27550
Herborist,Mineral Body Scrub Sea Salt & Volcanic Mud,104339,0,Rp 35.000,"""200gr"": 35000",https://www.sociolla.com/body-scrub-exfoliants/75997-mineral-body-scrub-sea-salt-and-volcanic-mud,2023-06-16T07:23:56.851Z,Body Care,Bath & Body; Body Scrub & Exfoliants; Body Cleanser,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.166666666666667,3,"""star_effectiveness"": 4; ""star_packaging"": 4.666666666666667; ""star_texture"": 4; ""star_value_for_money"": 4",2,0,1,2,92,35000
Herborist,Olive Oil + Collagen 150ml,104335,0,Rp 45.200,"""150ml"": 45200",https://www.sociolla.com/body-oil/75993-olive-oil-collagen-150ml,2023-06-16T07:23:13.709Z,Body Care,Bath & Body; Body Care; Body Oil,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.5625,8,"""star_effectiveness"": 4.5; ""star_packaging"": 5; ""star_texture"": 4.5; ""star_value_for_money"": 4.25",7,1,1,6,49,45200
Herborist,Mineral Body Scrub Sea Salt & Gold,104337,0,Rp 35.000,"""200gr"": 35000",https://www.sociolla.com/body-cleanser/75995-mineral-body-scrub-sea-salt-and-gold,2023-06-16T07:23:41.447Z,Body Care,Bath & Body; Body Scrub & Exfoliants; Body Cleanser,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.464285714285714,7,"""star_effectiveness"": 4.428571428571429; ""star_packaging"": 4.428571428571429; ""star_texture"": 4.571428571428571; ""star_value_for_money"": 4.428571428571429",6,1,1,5,55,35000
Herborist,Juice For Skin Body Serum Raspberry Tomato,104332,0,Rp 29.800,"""180ml"": 29800",https://www.sociolla.com/body-lotion-body-serum/75990-juice-for-skin-body-serum-raspberry-tomato,2023-06-16T07:22:32.353Z,Face Serum,Bath & Body; Body Care; Body Lotion / Body Serum,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.95,5,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 4.8; ""star_value_for_money"": 5",5,1,0,4,55,29800
Herborist,Juice For Skin Body Serum Apple Brocolli,104334,0,Rp 29.800,,https://www.sociolla.com/body-lotion-body-serum/75992-juice-for-skin-body-serum-apple-brocolli,2023-07-27T06:36:17.583Z,Face Serum,Bath & Body; Body Care; Body Lotion / Body Serum,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,2,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",2,1,0,1,17,29800
Herborist,Body Wash Zaitun,63650,0,Rp 35.400,,https://www.sociolla.com/body-wash/16450-body-wash-zaitun,2023-11-24T07:52:41.724Z,Body Care,Bath & Body; Body Cleanser; Body Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.623287671232877,73,"""star_effectiveness"": 4.52054794520548; ""star_packaging"": 4.698630136986301; ""star_texture"": 4.534246575342466; ""star_value_for_money"": 4.739726027397261",68,11,7,55,163,35400
Herborist,Facial Wash Gel Rose,88343,0,Rp 21.800,,https://www.sociolla.com/face-wash/60001-facial-wash-gel-rose,2023-11-24T07:53:39.368Z,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.575,40,"""star_effectiveness"": 4.375; ""star_packaging"": 4.625; ""star_texture"": 4.525; ""star_value_for_money"": 4.775",35,10,4,26,95,21800
Herborist,Juice For Skin Body Serum Orange Carrot,104333,0,Rp 29.800,"""180ml"": 29800",https://www.sociolla.com/body-lotion-body-serum/75991-juice-for-skin-body-serum-orange-carrot,2023-06-16T07:22:49.409Z,Face Serum,Bath & Body; Body Care; Body Lotion / Body Serum,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.666666666666667,9,"""star_effectiveness"": 4.777777777777778; ""star_packaging"": 4.666666666666667; ""star_texture"": 4.555555555555555; ""star_value_for_money"": 4.666666666666667",8,0,0,9,32,29800
Herborist,Body Butter,12191,0,Rp 31.300,"""Banana"": 31300; ""Matcha Milk"": 31300; ""Zaitun"": 31300",https://www.sociolla.com/body-butter-cream/16448-body-butter,2023-01-17T09:49:50.162Z,Body Care,Bath & Body; Body Care; Body Butter & Cream,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.518122400475341,1683,"""star_effectiveness"": 4.453951277480689; ""star_packaging"": 4.538324420677362; ""star_texture"": 4.468211527035057; ""star_value_for_money"": 4.612002376708259",1633,312,92,1279,683,31300
Herborist,Sampo Gel Aloe Vera,63636,0,Rp 36.700,,https://www.sociolla.com/shampoo/16441-sampo-gel-aloe-vera,2023-11-24T07:53:17.967Z,Shampoo,Hair Care; Shampoo; Shampoo,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.422413793103448,29,"""star_effectiveness"": 4.275862068965517; ""star_packaging"": 4.517241379310345; ""star_texture"": 4.482758620689655; ""star_value_for_money"": 4.413793103448276",24,7,7,15,-159,36700
Hmns,Unrosed,104560,70,Rp 374.000,"""100ml"": 374000",https://www.sociolla.com/eau-de-parfum/76218-unrosed,2023-05-22T12:09:48.917Z,Eau De Parfum,Fragrance; Body Fragrance; Eau De Parfum,is_star_long_wear;is_star_scent;is_star_value_for_money,4.674242424242424,44,"""star_long_wear"": 4.5; ""star_scent"": 4.840909090909091; ""star_value_for_money"": 4.681818181818182",42,9,3,32,401,374000
Hmns,Essence of The Sun,97095,70,Rp 369.000,"""100 ml"": 369000",https://www.sociolla.com/eau-de-parfum/68753-essence-of-the-sun,2022-08-04T02:14:58.806Z,Eau De Parfum,Fragrance; Body Fragrance; Eau De Parfum,is_star_long_wear;is_star_scent;is_star_value_for_money,4.569148936170213,188,"""star_long_wear"": 4.48936170212766; ""star_scent"": 4.718085106382978; ""star_value_for_money"": 4.5",182,40,14,134,1429,369000
Hmns,Farhampton,104584,70,Rp 369.000,"""100ml"": 369000",https://www.sociolla.com/eau-de-parfum/76242-farhampton,2023-05-22T11:28:57.205Z,Eau De Parfum,Fragrance; Body Fragrance; Eau De Parfum,is_star_long_wear;is_star_scent;is_star_value_for_money,4.589743589743589,13,"""star_long_wear"": 4.538461538461538; ""star_scent"": 4.6923076923076925; ""star_value_for_money"": 4.538461538461538",13,4,0,9,54,369000
Hmns,Drops of Sunshine Hair & Body Mist,100375,20,Rp 145.000,"""250 ml"": 145000",https://www.sociolla.com/default-category/72033-drops-of-sunshine-hair-and-body-mist,2022-12-02T03:50:34.146Z,Body Care,Fragrance; Body Fragrance; Body Mist,is_star_long_wear;is_star_scent;is_star_value_for_money,4.5893470790378,194,"""star_long_wear"": 4.298969072164948; ""star_scent"": 4.762886597938144; ""star_value_for_money"": 4.706185567010309",191,38,6,150,654,145000
Hmns,Fairytale Fantasy Hair & Body Mist,107862,20,Rp 145.000,,https://www.sociolla.com/body-mist/79520-fairytale-fantasy-hair-and-body-mist,2023-11-20T07:41:47.397Z,Body Care,Fragrance; Body Fragrance; Body Mist,is_star_long_wear;is_star_scent;is_star_value_for_money,4.5,2,"""star_long_wear"": 4.5; ""star_scent"": 4.5; ""star_value_for_money"": 4.5",2,0,1,1,126,145000
Hmns,Orgsm,97094,60,Rp 323.000,"""100 ml"": 323000",https://www.sociolla.com/eau-de-parfum/68752-orgsm,2022-08-04T02:15:14.799Z,Eau De Parfum,Fragrance; Body Fragrance; Eau De Parfum,is_star_long_wear;is_star_scent;is_star_value_for_money,4.637764932562621,346,"""star_long_wear"": 4.57514450867052; ""star_scent"": 4.794797687861272; ""star_value_for_money"": 4.543352601156069",335,83,14,249,3197,323000
Hmns,Alpha,97093,60,Rp 320.000,"""100 ml"": 320000",https://www.sociolla.com/eau-de-parfum/68751-alpha,2022-08-04T02:15:31.499Z,Eau De Parfum,Fragrance; Body Fragrance; Eau De Parfum,is_star_long_wear;is_star_scent;is_star_value_for_money,4.720357941834452,149,"""star_long_wear"": 4.704697986577181; ""star_scent"": 4.8389261744966445; ""star_value_for_money"": 4.617449664429531",146,34,4,111,536,320000
Hmns,My 1st O Hair & Body Mist,100377,20,Rp 139.000,"""250 ml"": 139000",https://www.sociolla.com/default-category/72035-my-1st-o-hair-and-body-mist,2022-12-02T03:51:00.784Z,Body Care,Fragrance; Body Fragrance; Body Mist,is_star_long_wear;is_star_scent;is_star_value_for_money,4.51937984496124,172,"""star_long_wear"": 4.267441860465116; ""star_scent"": 4.604651162790698; ""star_value_for_money"": 4.686046511627907",169,45,14,113,754,139000
Hmns,The Perfection,104554,70,Rp 398.000,"""100ml"": 398000",https://www.sociolla.com/eau-de-parfum/76212-the-perfection,2023-05-22T11:31:13.696Z,Eau De Parfum,Fragrance; Body Fragrance; Eau De Parfum,is_star_long_wear;is_star_scent;is_star_value_for_money,4.481481481481482,9,"""star_long_wear"": 4.666666666666667; ""star_scent"": 4.666666666666667; ""star_value_for_money"": 4.111111111111111",9,4,0,5,50,398000
Hmns,Addict,100556,40,Rp 249.000,"""50 ml"": 249000",https://www.sociolla.com/eau-de-parfum/72214-addict,2022-12-02T03:51:20.522Z,Eau De Parfum,Fragrance; Body Fragrance; Eau De Parfum,is_star_long_wear;is_star_scent;is_star_value_for_money,4.606060606060606,33,"""star_long_wear"": 4.515151515151516; ""star_scent"": 4.787878787878788; ""star_value_for_money"": 4.515151515151516",32,6,1,26,332,249000
Hmns,Darker Shade of Orgsm,106599,70,Rp 380.000,,https://www.sociolla.com/eau-de-parfum/78257-darker-shade-of-orgsm,2023-09-22T12:46:48.768Z,Eau De Parfum,Fragrance; Body Fragrance; Eau De Parfum,is_star_long_wear;is_star_scent;is_star_value_for_money,4.642857142857143,14,"""star_long_wear"": 4.5; ""star_scent"": 4.857142857142857; ""star_value_for_money"": 4.571428571428571",12,4,0,10,97,380000
Holikaholika,Water Vibe Tint,101595,20,Rp 128.000,"""01 Whoopee"": 128000; ""02 Gulp"": 128000; "" 03 Splat"": 128000; "" 04 Puddle"": 128000; "" 05 Dipped"": 128000; "" 06 Gogo"": 128000",https://www.sociolla.com/lip-tint/73253-water-vibe-tint,2023-01-16T02:26:40.614Z,Lip Tint,Makeup; Lips; Lip Tint,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.438888888888889,36,"""star_long_wear"": 4.305555555555555; ""star_packaging"": 4.583333333333333; ""star_pigmentation"": 4.472222222222222; ""star_texture"": 4.694444444444445; ""star_value_for_money"": 4.138888888888889",34,10,2,24,244,128000
Holikaholika,Heart Crush Glow Tint Air,70941,20,Rp 120.000,"""11 Drippin"": 120000; ""01 Winsome"": 120000; ""02 Wig"": 120000; ""03 Bae"": 120000; ""04 Bubbly"": 120000; ""05 Oh!"": 120000; ""06 La La"": 120000; ""07 Hush"": 120000; ""08 Cuddly"": 120000; ""09 Comely"": 120000; ""10 Brink"": 120000; ""12 Hong"": 120000; ""13 May"": 120000; ""14 Sing"": 120000; ""15 Fay"": 120000",https://www.sociolla.com/makeup/24121-heart-crush-glow-tint-air,2022-06-14T09:03:22.807Z,Lip Tint,Makeup; Lips; Lip Tint,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.560777957860616,1234,"""star_long_wear"": 4.206645056726094; ""star_packaging"": 4.841977309562399; ""star_pigmentation"": 4.573743922204214; ""star_texture"": 4.738249594813614; ""star_value_for_money"": 4.443273905996758",1179,261,78,895,6209,120000
Holikaholika,Holi Pop Double Eyelid Liner,91258,10,Rp 86.000,"""Original."": 86000; ""Intense."": 86000; ""Rose Tinting"": 86000",https://www.sociolla.com/eyeliner/62916-holi-pop-double-eyelid-liner,2022-06-27T09:56:33.154Z,Eyeliner,Makeup; Eyes; Eyeliner,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.5125,64,"""star_long_wear"": 4.46875; ""star_packaging"": 4.65625; ""star_pigmentation"": 4.40625; ""star_texture"": 4.625; ""star_value_for_money"": 4.40625",60,18,9,37,785,86000
Holikaholika,Aloe 99% Soothing Gel (Fresh Moisturizing),34322,40,Rp 78.000 - Rp 208.000,"""250 ml"": 208000; ""55 ml"": 78000",https://www.sociolla.com/face-gel/11611-aloe-99-soothing-gel-fresh-moisturizing-,2022-07-28T07:47:10.740Z,Face Gel,Skincare; Moisturizer; Face Gel,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.54672131147541,305,"""star_effectiveness"": 4.5704918032786885; ""star_packaging"": 4.629508196721312; ""star_texture"": 4.688524590163935; ""star_value_for_money"": 4.298360655737705",289,64,19,222,850,143000
Holikaholika,Pig-nose Clear Black Head 3-Step Kit - Strong,73962,0,Rp 44.000,"""Non Specify"": 44000",https://www.sociolla.com/sheet-mask/27142-pig-nose-clear-black-head-3-step-kit-strong,2022-07-28T09:01:23.152Z,Sheet Mask,Skincare; Face Mask; Sheet Mask,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.5267857142857135,28,"""star_effectiveness"": 4.607142857142857; ""star_packaging"": 4.678571428571429; ""star_texture"": 4.571428571428571; ""star_value_for_money"": 4.25",26,4,3,21,399,44000
Holikaholika,Enprani Smooth Skin Body Peeling,75197,30,Rp 180.000,"""300 ml"": 180000",https://www.sociolla.com/body-scrub-exfoliants/28377-enprani-smooth-skin-body-peeling,2022-05-25T09:54:04.760Z,Body Care,Bath & Body; Body Scrub & Exfoliants; Body Cleanser,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.385906040268456,149,"""star_effectiveness"": 4.342281879194631; ""star_packaging"": 4.610738255033557; ""star_texture"": 4.476510067114094; ""star_value_for_money"": 4.114093959731544",123,44,29,76,1572,180000
Holikaholika,Holi Pop Jelly Tint,10846,20,Rp 110.000,"""PK05 Rose Rose"": 110000; ""RD01 Cherry Cherry"": 110000; ""PK03 Beet Beet"": 110000; ""CR04 Coral Coral"": 110000",https://www.sociolla.com/lip-tint/11613-holi-pop-jelly-tint,2022-06-14T09:11:31.371Z,Lip Tint,Makeup; Lips; Lip Tint,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.540983606557377,122,"""star_long_wear"": 4.360655737704918; ""star_packaging"": 4.639344262295082; ""star_pigmentation"": 4.614754098360656; ""star_texture"": 4.598360655737705; ""star_value_for_money"": 4.491803278688525",116,23,6,93,313,110000
Holikaholika,Pure Essence Mask Sheet,34323,0,Rp 22.000 - Rp 28.000,"""Strawberry"": 22000; ""Mugwort"": 22000; ""Lemon"": 22000; ""Rice"": 22000; ""acai berry"": 22000; ""Avocado"": 22000; ""Cucumber "": 22000; ""Damask Rose"": 22000; ""Green Tea"": 22000; ""Pearl"": 22000; ""Charcoal"": 28000; ""Shea Butter"": 22000",https://www.sociolla.com/sheet-mask/11612-pure-essence-mask-sheet,2022-07-28T09:05:50.140Z,Sheet Mask,Skincare; Face Mask; Sheet Mask,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.592428517125283,1274,"""star_effectiveness"": 4.5078616352201255; ""star_packaging"": 4.736263736263736; ""star_texture"": 4.5957613814756675; ""star_value_for_money"": 4.529827315541601",1220,273,59,942,1502,25000
Holikaholika,Tail Lasting Brush Liner EX,83267,30,Rp 168.000,"""02 Dark Brown."": 168000; ""01 Real Black"": 168000",https://www.sociolla.com/eyeliner/54925-tail-lasting-brush-liner-ex,2023-09-25T08:11:21.686Z,Eyeliner,Makeup; Eyes; Eyeliner,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.662162162162162,74,"""star_long_wear"": 4.5675675675675675; ""star_packaging"": 4.837837837837838; ""star_pigmentation"": 4.6891891891891895; ""star_texture"": 4.743243243243243; ""star_value_for_money"": 4.472972972972973",71,15,2,57,422,168000
Holikaholika,Butter Blur Tint,91791,30,Rp 150.000,"""01 Salted"": 150000; ""02 Peanut"": 150000; ""03 Aging"": 150000; ""04 Rose"": 150000; ""05 Chill"": 150000",https://www.sociolla.com/lip-tint/63449-butter-blur-tint,2022-07-28T09:27:49.099Z,Lip Tint,Makeup; Lips; Lip Tint,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.530909090909091,55,"""star_long_wear"": 4.236363636363636; ""star_packaging"": 4.636363636363637; ""star_pigmentation"": 4.672727272727273; ""star_texture"": 4.709090909090909; ""star_value_for_money"": 4.4",51,15,5,35,820,150000
Holikaholika,Foggy Blur Tint (Like Shell Collection),105147,30,Rp 158.000,"""07 Shelly"": 158000; ""08 Coralline"": 158000",https://www.sociolla.com/lip-tint/76805-foggy-blur-tint-like-shell-collection,2023-07-18T08:16:02.071Z,Lip Tint,Makeup; Lips; Lip Tint,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.8,5,"""star_long_wear"": 4.8; ""star_packaging"": 4.8; ""star_pigmentation"": 4.8; ""star_texture"": 4.8; ""star_value_for_money"": 4.8",5,1,0,4,116,158000
Holikaholika,Holi Pop Water Tint,10845,10,Rp 88.000,"""03 Watermelon"": 88000; ""01 Tomato"": 88000; ""02 Grapefruit"": 88000",https://www.sociolla.com/lip-tint/11614-holi-pop-water-tint,2022-07-28T10:16:51.439Z,Lip Tint,Makeup; Lips; Lip Tint,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.295959595959596,198,"""star_long_wear"": 4.070707070707071; ""star_packaging"": 4.525252525252525; ""star_pigmentation"": 4.247474747474747; ""star_texture"": 4.378787878787879; ""star_value_for_money"": 4.257575757575758",185,67,19,112,505,88000
Holikaholika,My Fave Mood Eye Palette,100455,50,Rp 295.000,"""05 Neat Knit"": 295000; ""06 Button Up"": 295000",https://www.sociolla.com/eyeshadow/72113-my-fave-mood-eye-palette,2022-11-27T17:00:29.890Z,Eyeshadow,Makeup; Eyes; Eyeshadow,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.62,30,"""star_long_wear"": 4.533333333333333; ""star_packaging"": 4.833333333333333; ""star_pigmentation"": 4.466666666666667; ""star_texture"": 4.733333333333333; ""star_value_for_money"": 4.533333333333333",28,12,2,16,1212,295000
Holikaholika,Mellow Gliding Pencil Liner,89638,20,Rp 128.000,"""03 Caramel Croiffle"": 128000; ""01 Greige"": 128000; ""02 Cacao Nibs"": 128000; ""04 Coral Brulee"": 128000; ""05 Pure Mellow"": 128000",https://www.sociolla.com/eyeliner/61296-mellow-gliding-pencil-liner,2023-09-25T08:15:11.223Z,Eyeliner,Makeup; Eyes; Eyeliner,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.517006802721089,147,"""star_long_wear"": 4.517006802721088; ""star_packaging"": 4.551020408163265; ""star_pigmentation"": 4.741496598639456; ""star_texture"": 4.530612244897959; ""star_value_for_money"": 4.244897959183674",136,44,14,89,1439,128000
